날짜,종가,전일비,시가,고가,저가,거래량
2000.02.24,253500,3500,256000,262000,253000,521526
2000.02.23,257000,1000,261000,263000,255000,554497
2000.02.22,256000,2500,250000,262000,250000,483669
2000.02.21,253500,11500,260000,263000,251500,529722
2000.02.18,265000,11000,268500,281500,258000,2175083
2000.02.17,254000,4000,247000,255000,245500,1303738
2000.02.16,250000,10000,259000,260000,239000,1462389
2000.02.15,260000,9000,269000,271000,257000,766393
2000.02.14,269000,16000,280000,283000,267000,882889
2000.02.11,285000,3000,298000,298000,284000,693257
2000.02.10,288000,2000,283000,294000,280000,1236979
2000.02.09,286000,14500,278000,286000,274000,1021023
2000.02.08,271500,9500,267000,274000,265500,1169244
2000.02.07,262000,5500,257000,266500,252000,1282835
2000.02.03,256500,6000,262500,273000,248500,2855355
2000.02.02,262500,16500,261000,268500,255500,1282143
2000.01.31,279000,12000,282000,286500,278000,792689
2000.01.28,291000,15000,282000,294000,277000,766398
2000.01.27,276000,2000,274000,281000,271500,558083
2000.01.26,274000,2000,275000,276000,270500,585734
2000.01.25,272000,13000,276000,282000,272000,885067
2000.01.24,285000,9000,290000,295000,285000,687183
2000.01.21,294000,8000,297500,299000,294000,650728
2000.01.20,302000,4000,293000,302000,291000,746360
2000.01.19,298000,7000,300000,302000,298000,804159
2000.01.18,305000,0,308000,308000,299000,905231
2000.01.17,305000,13500,300000,309000,296000,1270138
2000.01.14,291500,6000,286000,294000,284000,987576
2000.01.13,285500,500,280000,287000,278000,823830
2000.01.12,286000,2500,280500,287000,280000,584492
2000.01.11,288500,0,291000,305000,288500,1194974
2000.01.10,288500,11500,280000,288500,279000,937615
2000.01.07,277000,4000,278000,283500,268000,806195
2000.01.06,281000,2000,287500,289000,279000,1087810
2000.01.05,279000,26500,290000,303000,276000,1493604
2000.01.04,305500,39500,300000,305500,283000,1483967
1999.12.28,266000,5000,260000,278000,252500,1481697
1999.12.27,261000,12000,273000,274500,257000,934057
1999.12.24,273000,6000,285000,286000,268000,708446
1999.12.23,279000,15000,264000,285000,262000,1057262
1999.12.22,264000,12000,257000,267500,253000,826858
1999.12.21,252000,3500,250000,268000,245000,967402
1999.12.20,248500,3500,248000,252000,244000,656436
1999.12.17,245000,6000,242000,249000,237000,1072150
1999.12.16,239000,5500,241500,244500,235500,703962
1999.12.15,244500,11000,252000,254500,237500,910813
1999.12.14,255500,2500,258000,263000,253500,792262
1999.12.13,258000,8000,270000,270000,258000,926917
1999.12.10,266000,4000,270000,274000,260000,847967
1999.12.09,270000,3500,268000,273000,265500,1092752
1999.12.08,273500,5000,278000,279500,270000,730112
1999.12.07,278500,3500,275000,280000,271000,907656
1999.12.06,275000,19000,259000,275000,258500,1096821
1999.12.03,256000,6000,253000,260000,251000,892690
1999.12.02,250000,5000,258000,263500,247000,1067394
1999.12.01,255000,15000,237500,255000,237000,1436348
1999.11.30,240000,2000,238000,245000,235000,959543
1999.11.29,238000,12000,230000,238000,226500,747927
1999.11.26,226000,3500,226000,232500,221000,880319
1999.11.25,222500,4000,230000,230000,222500,588443
1999.11.24,226500,4500,223000,227000,220000,501773
1999.11.23,222000,4000,226000,230000,222000,571893
1999.11.22,226000,6000,232000,232000,225000,577591
1999.11.19,232000,4500,231500,236000,227500,682900
1999.11.18,227500,1500,224000,229000,221000,655310
1999.11.17,226000,9000,239000,242000,225000,857492
1999.11.16,235000,8000,225000,235000,223000,737667
1999.11.15,227000,10500,240000,240000,225500,687524
1999.11.11,216500,500,219500,224000,216000,747622
1999.11.10,216000,5500,220000,221000,215000,707761
1999.11.09,221500,11500,211000,223000,208500,947061
1999.11.08,210000,6000,217000,217500,209500,612169
1999.11.05,216000,3000,222000,224500,216000,609784
1999.11.04,219000,7000,218000,222000,215000,647817
1999.11.03,212000,4000,210000,219000,209000,824916
1999.11.02,208000,0,207000,209000,205000,644592
1999.11.01,208000,8000,210000,214000,205000,613272
1999.10.29,200000,6000,199500,205000,197500,1056907
1999.10.28,194000,11500,186000,194500,184000,807717
1999.10.27,182500,500,183000,186000,181000,322966
1999.10.26,182000,2500,176500,184500,175500,480149
1999.10.25,179500,7500,185500,186000,179000,561313
1999.10.22,187000,5000,180000,188500,178500,771183
1999.10.21,182000,0,185000,189500,181000,859831
1999.10.20,182000,2000,186000,188500,180500,957076
1999.10.19,184000,9500,194500,195000,183000,1132368
1999.10.18,193500,10000,195000,199000,192000,603408
1999.10.15,203500,4500,210000,210500,201500,452595
1999.10.14,208000,0,206000,211000,204000,715071
1999.10.13,208000,4500,200000,209500,199000,650974
1999.10.12,203500,8500,195000,203500,195000,792332
1999.10.11,195000,5000,198000,200500,195000,616634
1999.10.08,200000,8000,204000,204500,198500,834553
1999.10.07,208000,1000,210000,211500,202000,810365
1999.10.06,209000,17000,195000,213000,193500,1378814
1999.10.05,192000,2000,195000,199000,191000,1287987
1999.10.04,190000,6500,198000,202000,190000,800957
1999.10.01,196500,500,197000,200000,187000,1456916
1999.09.30,197000,9000,201000,209000,197000,1652824
1999.09.29,206000,11500,217000,217000,206000,778142
1999.09.28,217500,2500,221000,225000,215000,857267
1999.09.27,220000,15500,238000,239500,220000,991991
1999.09.22,235500,4500,240500,251500,235000,1413547
1999.09.21,240000,19000,231500,245000,225000,1537767
1999.09.20,221000,2500,219500,224000,217000,657403
1999.09.17,218500,500,213000,220500,208000,1278055
1999.09.16,218000,15000,229000,230000,216500,1127055
1999.09.15,233000,4000,239000,240500,233000,709764
1999.09.14,237000,13000,245000,248500,236000,1096282
1999.09.13,250000,18500,240000,251500,236000,1531271
1999.09.10,231500,6500,235000,239500,231500,1231084
1999.09.09,238000,0,238000,241000,231000,1093878
1999.09.08,238000,3000,239000,244500,235000,1279528
1999.09.07,241000,4000,245000,248000,240000,948415
1999.09.06,245000,4000,249000,252000,241000,1342907
1999.09.03,241000,16000,228000,244500,223000,1819980
1999.09.02,225000,6500,214500,228000,213500,1188782
1999.09.01,218500,5500,230000,234000,218000,1506536
1999.08.31,224000,7000,213000,224500,213000,1086024
1999.08.30,217000,7000,226000,231000,217000,879129
1999.08.27,224000,12000,215000,233000,211000,1298826
1999.08.26,212000,12500,202000,217500,198500,1429694
1999.08.25,199500,7000,192500,202500,192500,1126957
1999.08.24,192500,7500,190000,194000,186500,794226
1999.08.23,185000,9000,179500,187000,178000,674482
1999.08.20,176000,2000,178000,178000,173000,529333
1999.08.19,178000,6000,186000,188000,178000,509661
1999.08.18,184000,0,180000,188000,177000,695577
1999.08.17,184000,6000,191000,193500,183000,759830
1999.08.16,190000,5000,184000,194500,182000,700220
1999.08.13,185000,5000,185000,189000,180500,719845
1999.08.12,190000,4500,190000,193000,186500,740069
1999.08.11,185500,14500,195000,197000,185000,958530
1999.08.10,200000,20000,182000,200000,180000,1108673
1999.08.09,180000,3000,177000,186500,174500,774547
1999.08.06,177000,6000,183000,187000,174000,753170
1999.08.05,183000,7000,186000,190000,181000,824200
1999.08.04,190000,4500,194500,196000,190000,673348
1999.08.03,194500,7000,190000,196000,186500,873906
1999.08.02,187500,1500,188500,193000,181500,1155480
1999.07.30,189000,8000,197000,204000,187000,1945800
1999.07.29,197000,19000,185000,198000,178500,1661889
1999.07.28,178000,9500,170500,187500,169500,1952152
1999.07.27,168500,10000,161500,170000,160000,910512
1999.07.26,158500,2500,156000,163000,153000,1212761
1999.07.23,156000,16000,170000,170000,150000,1180685
1999.07.22,172000,5500,164500,173000,164000,1157303
1999.07.21,166500,4500,168500,169000,158000,1186533
1999.07.20,171000,2000,173000,178000,171000,1030892
1999.07.19,173000,500,180000,181000,168000,1148678
1999.07.16,172500,4500,169000,177000,169000,1388163
1999.07.15,168000,11000,160000,169500,158500,1447788
1999.07.14,157000,500,157500,162000,155000,1251715
1999.07.13,156500,7000,146500,162500,146500,1627833
1999.07.12,149500,7500,156000,159000,149500,1090993
1999.07.09,157000,3000,160000,160000,152000,1393425
1999.07.08,160000,1500,162500,167500,151500,1756683
1999.07.07,161500,10500,169000,170000,158500,2116561
1999.07.06,172000,21000,150000,173500,148500,1323518
1999.07.05,151000,10000,145000,151500,139500,1227350
1999.07.02,141000,8000,133000,145000,130500,1533313
1999.07.01,133000,6000,129000,134000,127500,1064785
1999.06.30,127000,0,127000,133500,122000,1642272
1999.06.29,127000,4000,130000,130500,127000,901702
1999.06.28,131000,6000,124500,134000,124500,1216380
1999.06.25,125000,1000,120000,125000,119000,832874
1999.06.24,124000,0,125000,128000,124000,852441
1999.06.23,124000,4000,125000,129500,124000,956212
1999.06.22,128000,1000,127500,130000,124000,998475
1999.06.21,129000,10000,122000,129000,122000,1136161
1999.06.18,119000,4000,118000,123000,116000,1631519
1999.06.17,115000,1000,117000,129500,115000,2292345
1999.06.16,114000,11000,104000,115000,104000,1557300
1999.06.15,103000,1500,100000,108500,100000,1104861
1999.06.14,104500,4500,106000,106000,100000,870005
1999.06.11,109000,4000,105000,115500,102500,1969349
1999.06.10,105000,13500,93400,105000,93100,2087601
1999.06.09,91500,8000,97000,98000,91500,726697
1999.06.08,99500,2500,102000,102500,98100,957041
1999.06.07,102000,7000,98000,102000,96800,1155707
1999.06.04,95000,4000,91000,96000,91000,1042697
1999.06.03,91000,700,92000,92300,88100,994982
1999.06.02,90300,5000,86700,93000,86500,1306585
1999.06.01,85300,2400,82000,86300,81300,962093
1999.05.31,82900,400,82300,84000,82200,435717
1999.05.28,82500,500,83000,84000,82100,539161
1999.05.27,83000,100,83000,86200,82900,803200
1999.05.26,82900,900,81900,83600,80700,748059
1999.05.25,82000,700,80300,83500,80100,548914
1999.05.24,81300,3600,81000,83400,81000,826890
1999.05.21,84900,700,83700,84900,78900,1180860
1999.05.20,84200,4800,89500,89900,83500,1151610
1999.05.19,89000,2500,92400,92400,88700,809870
1999.05.18,91500,1100,91100,92900,90300,359949
1999.05.17,90400,3600,92000,93000,90400,579474
1999.05.14,94000,4100,91500,96500,91000,816407
1999.05.13,89900,2600,92000,92500,89700,580832
1999.05.12,92500,1000,93000,93400,89200,942356
1999.05.11,93500,4600,98000,98000,93400,647789
1999.05.10,98100,2700,95600,98500,94300,504842
1999.05.07,95400,2600,94800,98500,94300,964737
1999.05.06,92800,2800,91000,96000,90700,1127199
1999.05.04,90000,1200,91500,93500,90000,554765
1999.05.03,91200,200,91900,92000,90500,435785
1999.04.30,91400,1600,92900,92900,89800,1128711
1999.04.29,93000,5400,98000,98000,93000,739553
1999.04.28,98400,0,98000,99900,97600,608370
1999.04.27,98400,2600,101000,104000,97500,1090788
1999.04.26,101000,1000,102000,104000,98500,941633
1999.04.23,102000,2200,99800,107000,99200,588279
1999.04.22,99800,300,100000,101000,97400,928226
1999.04.21,99500,7500,105000,106500,99500,662461
1999.04.20,107000,4000,111000,114000,105000,735432
1999.04.19,111000,11000,105500,111500,103000,1238429
1999.04.16,100000,3800,96300,108000,96300,1179779
1999.04.15,96200,2200,95000,97500,95000,434226
1999.04.14,94000,1400,97900,97900,94000,541010
1999.04.13,95400,300,95800,96800,95200,370175
1999.04.12,95700,3100,98800,98800,95000,528800
1999.04.09,98800,1600,98800,99000,95400,531670
1999.04.08,97200,800,97500,98900,96000,462018
1999.04.07,98000,3000,95000,99900,94200,1160590
1999.04.06,95000,1000,96000,98500,94800,508559
1999.04.02,96000,0,96000,99000,95300,272639
1999.04.01,96000,1000,95100,96500,94000,388500
1999.03.31,95000,0,93300,95200,93300,321202
1999.03.30,95000,2500,94900,96200,94000,509939
1999.03.29,92500,500,88700,93400,88700,605308
1999.03.26,93000,2000,95000,96900,93000,471650
1999.03.25,95000,1700,96800,99000,94100,620630
1999.03.24,96700,2300,99000,99000,96300,580796
1999.03.23,99000,500,100000,102000,98300,641837
1999.03.22,99500,4800,96000,103500,94100,1575773
1999.03.19,94700,6000,90000,96800,89900,1298440
1999.03.18,88700,700,88700,92000,88100,606874
1999.03.17,88000,800,89500,90000,87500,398828
1999.03.16,87200,400,86900,87700,86700,297728
1999.03.15,86800,900,87700,88300,86300,416435
1999.03.12,87700,1300,87700,87700,86300,349850
1999.03.11,86400,1200,84500,87500,84000,685802
1999.03.10,85200,2300,87300,87300,84000,312011
1999.03.09,87500,600,86900,87500,86100,464166
1999.03.08,86900,4100,84500,87700,84200,425791
1999.03.05,82800,200,82000,84000,81600,260752
1999.03.04,82600,1300,83900,83900,82300,218289
1999.03.03,83900,800,85000,86400,83600,346979
1999.03.02,84700,1500,87100,87500,84700,419963
1999.02.26,86200,2200,85000,86700,84500,444970
1999.02.25,84000,2000,81000,85200,80600,428566
1999.02.24,82000,500,81100,83700,80700,450797
1999.02.23,81500,500,82600,83000,78600,489420
1999.02.22,82000,2500,83000,83000,80900,390357
1999.02.19,84500,1700,85000,85000,81900,503847
1999.02.18,86200,2900,87500,88000,86000,440930
1999.02.12,89100,5100,86000,89500,85200,403600
1999.02.11,84000,500,84900,85800,84000,287590
1999.02.10,83500,2100,84500,85600,82000,664282
1999.02.09,85600,1400,86000,86800,84700,381820
1999.02.08,87000,3000,85900,89500,85900,380690
1999.02.05,90000,3000,86500,90000,84500,695955
1999.02.04,87000,500,87000,87500,85000,363810
1999.02.03,86500,2800,87800,88500,86100,342576
1999.02.02,89300,2100,91400,91400,88900,315480
1999.02.01,91400,1500,92000,92000,90100,238890
1999.01.29,89900,2500,91500,92300,89600,510570
1999.01.28,92400,1100,91300,92900,90700,789332
1999.01.27,91300,5200,87000,91900,86900,784947
1999.01.26,86100,100,89700,90300,86100,536840
1999.01.25,86000,4000,84000,87000,82200,654250
1999.01.22,82000,7500,89500,89500,82000,448442
1999.01.21,89500,2500,91000,92500,88100,562704
1999.01.20,92000,1600,91500,94000,90000,977480
1999.01.19,90400,400,90000,91500,87900,365490
1999.01.18,90800,1800,92000,92000,89200,474000
1999.01.15,89000,2000,87000,89700,86500,331251
1999.01.14,87000,1500,85700,87000,84500,505121
1999.01.13,88500,600,89000,89000,87200,386490
1999.01.12,89100,2400,96400,96400,88100,573720
1999.01.11,91500,2500,91000,92000,91000,710689
1999.01.08,89000,5100,92100,94000,89000,830500
1999.01.07,94100,6300,90000,95000,88100,1412320
1999.01.06,87800,2300,87000,87900,84400,645110
1999.01.05,85500,1000,86500,87500,84300,643209
1999.01.04,86500,5800,90800,90800,83000,666160
1998.12.28,80700,700,82000,82000,78500,537290
1998.12.24,80000,2000,79500,80900,77700,941106
1998.12.23,78000,2000,79000,79400,77400,496480
1998.12.22,76000,2800,78800,80200,75500,659030
1998.12.21,78800,8300,75100,78800,73500,720335
1998.12.18,70500,1900,73100,74300,70500,634340
1998.12.17,72400,2400,68000,73500,68000,746312
1998.12.16,70000,2000,71000,75000,70000,1033563
1998.12.15,72000,3000,73100,73900,70500,950615
1998.12.14,75000,2800,77500,78000,69000,1618427
1998.12.11,77800,9200,76000,86000,76000,1420330
1998.12.10,87000,9000,82000,87000,79100,1489150
1998.12.09,78000,3000,76100,79800,76100,746240
1998.12.08,75000,1200,73800,80000,71000,1065270
1998.12.07,73800,700,73000,74400,71000,899300
1998.12.05,73100,3100,72000,75900,72000,981450
1998.12.04,70000,4000,67500,71500,65500,903490
1998.12.03,66000,2000,65800,67500,64100,910940
1998.12.02,64000,1500,63000,64000,61000,531220
1998.12.01,62500,4100,65500,65500,60700,877940
1998.11.30,66600,2200,69700,69700,66200,320470
1998.11.28,68800,1800,67500,69000,67300,264480
1998.11.27,67000,1500,67500,68400,66400,613180
1998.11.26,68500,1500,70000,70900,68200,678740
1998.11.25,70000,1500,68500,71000,67500,830150
1998.11.24,68500,500,69500,69500,67300,729010
1998.11.23,68000,2000,69300,69300,68000,572760
1998.11.21,70000,1600,71000,71900,69700,320150
1998.11.20,71600,2200,70000,72900,67200,1476350
1998.11.19,69400,2500,67000,69400,66200,927400
1998.11.18,66900,800,67700,68000,66100,847000
1998.11.17,67700,100,69900,69900,67600,924250
1998.11.16,67600,2100,66500,68000,64500,1036810
